Dates,Destination,InviaCode,Operator,MealType,Price,Hotel,Airport,Minute
"26.6. - 10.7.
							(15 dní)",Korfu,100416,Electra Tours,Snídaně,20 650 Kč,Paradise Inn,Letecky - Praha,FM
"26.6. - 10.7.
							(15 dní)",Korfu,100416,Electra Tours,Polopenze,25 990 Kč,Paradise Inn,Letecky - Praha,FM
"10.8. - 24.8.
							(15 dní)",Kréta,105111,Electra Tours,Snídaně,32 550 Kč,Angela Suites,Letecky - Brno,FM
"10.8. - 24.8.
							(15 dní)",Kréta,105111,Electra Tours,Polopenze,36 690 Kč,Angela Suites,Letecky - Brno,FM
"13.8. - 20.8.
							(8 dní)",Kréta,105111,Electra Tours,Polopenze,22 350 Kč,Angela Suites,"Letecky - Praha, Brno",FM
"13.8. - 20.8.
							(8 dní)",Kréta,105111,Electra Tours,Snídaně,20 350 Kč,Angela Suites,"Letecky - Praha, Brno",FM
"13.8. - 27.8.
							(15 dní)",Kréta,105111,Electra Tours,Snídaně,31 690 Kč,Angela Suites,Letecky - Praha,FM
"13.8. - 27.8.
							(15 dní)",Kréta,105111,Electra Tours,Polopenze,35 690 Kč,Angela Suites,Letecky - Praha,FM
"16.8. - 20.8.
							(5 dní)",Kréta,105111,Electra Tours,Snídaně,15 490 Kč,Angela Suites,Letecky - Praha,Last minute
"16.8. - 20.8.
							(5 dní)",Kréta,105111,Electra Tours,Polopenze,16 590 Kč,Angela Suites,Letecky - Praha,Last minute
"16.8. - 27.8.
							(12 dní)",Kréta,105111,Electra Tours,Polopenze,30 750 Kč,Angela Suites,Letecky - Praha,FM
"16.8. - 27.8.
							(12 dní)",Kréta,105111,Electra Tours,Snídaně,27 490 Kč,Angela Suites,Letecky - Praha,FM
"21.5. - 31.5.
							(11 dní)",Rhodos,103897,Electra Tours,Snídaně,14 650 Kč,Eagles Nest,Letecky - Praha,FM
"21.5. - 31.5.
							(11 dní)",Rhodos,103897,Electra Tours,All Inclusive,16 350 Kč,Eagles Nest,Letecky - Praha,FM
"21.5. - 3.6.
							(14 dní)",Rhodos,103897,Electra Tours,All Inclusive,18 850 Kč,Eagles Nest,Letecky - Praha,FM
"21.5. - 3.6.
							(14 dní)",Rhodos,103897,Electra Tours,Snídaně,16 590 Kč,Eagles Nest,Letecky - Praha,FM
"25.5. - 31.5.
							(7 dní)",Rhodos,103897,Electra Tours,All Inclusive,13 090 Kč,Eagles Nest,Letecky - Praha,FM
"25.5. - 31.5.
							(7 dní)",Rhodos,103897,Electra Tours,Snídaně,12 090 Kč,Eagles Nest,Letecky - Praha,FM
"25.5. - 3.6.
							(10 dní)",Rhodos,103897,Electra Tours,All Inclusive,15 550 Kč,Eagles Nest,Letecky - Praha,FM
"25.5. - 3.6.
							(10 dní)",Rhodos,103897,Electra Tours,Snídaně,13 990 Kč,Eagles Nest,Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Rhodos,103897,Electra Tours,All Inclusive,10 950 Kč,Eagles Nest,Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Rhodos,103897,Electra Tours,Snídaně,10 390 Kč,Eagles Nest,Letecky - Praha,FM
"27.7. - 30.7.
							(4 dny)",Rhodos,83718,Electra Tours,All Inclusive,20 290 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"27.7. - 30.7.
							(4 dny)",Rhodos,83718,Electra Tours,Snídaně,14 950 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Rhodos,83718,Electra Tours,Polopenze,29 690 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Rhodos,83718,Electra Tours,Plná penze,33 690 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Rhodos,83718,Electra Tours,All Inclusive,37 750 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Rhodos,83718,Electra Tours,Snídaně,25 650 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,83718,Electra Tours,Polopenze,42 650 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,83718,Electra Tours,Plná penze,49 250 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,83718,Electra Tours,All Inclusive,55 790 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,83718,Electra Tours,Snídaně,36 090 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"8.10. - 18.10.
							(11 dní)",Kréta,110029,Electra Tours,Bez stravy,17 550 Kč,Elounda Garden,Letecky - Praha,FM
"8.10. - 18.10.
							(11 dní)",Kréta,110029,Electra Tours,Snídaně,20 150 Kč,Elounda Garden,Letecky - Praha,FM
"21.5. - 28.5.
							(8 dní)",Kréta,105811,Electra Tours,Polopenze,13 050 Kč,Philoxenia,Letecky - Praha,FM
"21.5. - 28.5.
							(8 dní)",Kréta,105811,Electra Tours,Snídaně,11 050 Kč,Philoxenia,Letecky - Praha,FM
"21.5. - 4.6.
							(15 dní)",Kréta,105811,Electra Tours,Polopenze,21 150 Kč,Philoxenia,Letecky - Praha,FM
"21.5. - 4.6.
							(15 dní)",Kréta,105811,Electra Tours,Snídaně,16 850 Kč,Philoxenia,Letecky - Praha,FM
"24.5. - 4.6.
							(12 dní)",Kréta,105811,Electra Tours,Polopenze,19 250 Kč,Philoxenia,Letecky - Praha,FM
"24.5. - 4.6.
							(12 dní)",Kréta,105811,Electra Tours,Snídaně,15 650 Kč,Philoxenia,Letecky - Praha,FM
"28.5. - 4.6.
							(8 dní)",Kréta,105811,Electra Tours,Polopenze,14 990 Kč,Philoxenia,Letecky - Praha,FM
"28.5. - 4.6.
							(8 dní)",Kréta,105811,Electra Tours,Snídaně,12 690 Kč,Philoxenia,Letecky - Praha,FM
"28.5. - 11.6.
							(15 dní)",Kréta,105811,Electra Tours,Polopenze,25 250 Kč,Philoxenia,Letecky - Praha,FM
"28.5. - 11.6.
							(15 dní)",Kréta,105811,Electra Tours,Snídaně,20 250 Kč,Philoxenia,Letecky - Praha,FM
"3.8. - 17.8.
							(15 dní)",Kréta,106880,Electra Tours,Bez stravy,17 350 Kč,Palatia Village,Letecky - Brno,FM
"3.8. - 17.8.
							(15 dní)",Kréta,106880,Electra Tours,Polopenze,24 550 Kč,Palatia Village,Letecky - Brno,FM
"3.8. - 17.8.
							(15 dní)",Kréta,106880,Electra Tours,Snídaně,21 090 Kč,Palatia Village,Letecky - Brno,FM
"6.8. - 13.8.
							(8 dní)",Kréta,106880,Electra Tours,Polopenze,16 490 Kč,Palatia Village,"Letecky - Praha, Brno",FM
"6.8. - 13.8.
							(8 dní)",Kréta,106880,Electra Tours,Bez stravy,13 050 Kč,Palatia Village,"Letecky - Praha, Brno",FM
"6.8. - 13.8.
							(8 dní)",Kréta,106880,Electra Tours,Snídaně,14 850 Kč,Palatia Village,"Letecky - Praha, Brno",FM
"6.8. - 16.8.
							(11 dní)",Kréta,106880,Electra Tours,Polopenze,20 090 Kč,Palatia Village,Letecky - Praha,FM
"6.8. - 16.8.
							(11 dní)",Kréta,106880,Electra Tours,Bez stravy,14 950 Kč,Palatia Village,Letecky - Praha,FM
"6.8. - 16.8.
							(11 dní)",Kréta,106880,Electra Tours,Snídaně,17 650 Kč,Palatia Village,Letecky - Praha,FM
"6.8. - 20.8.
							(15 dní)",Kréta,106880,Electra Tours,Bez stravy,17 090 Kč,Palatia Village,Letecky - Praha,FM
"1.10. - 15.10.
							(15 dní)",Kréta,99821,Electra Tours,Snídaně,14 990 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"1.10. - 15.10.
							(15 dní)",Kréta,99821,Electra Tours,Bez stravy,12 950 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"8.10. - 15.10.
							(8 dní)",Kréta,99821,Electra Tours,Snídaně,11 990 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"8.10. - 15.10.
							(8 dní)",Kréta,99821,Electra Tours,Bez stravy,10 950 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Kréta,99820,Electra Tours,Bez stravy,9 350 Kč,Aegean Sky Hotel & Suites,"Letecky - Praha, Brno",FM
"1.6. - 15.6.
							(15 dní)",Kréta,99820,Electra Tours,Bez stravy,14 590 Kč,Aegean Sky Hotel & Suites,Letecky - Brno,FM
"4.6. - 11.6.
							(8 dní)",Kréta,99820,Electra Tours,Bez stravy,10 790 Kč,Aegean Sky Hotel & Suites,"Letecky - Praha, Brno",FM
"4.6. - 14.6.
							(11 dní)",Kréta,99820,Electra Tours,Bez stravy,12 990 Kč,Aegean Sky Hotel & Suites,Letecky - Praha,FM
"4.6. - 18.6.
							(15 dní)",Kréta,99820,Electra Tours,Bez stravy,14 390 Kč,Aegean Sky Hotel & Suites,Letecky - Praha,FM
"7.6. - 11.6.
							(5 dní)",Kréta,99820,Electra Tours,Bez stravy,10 550 Kč,Aegean Sky Hotel & Suites,Letecky - Praha,Last minute
"8.6. - 22.6.
							(15 dní)",Kréta,99820,Electra Tours,Bez stravy,14 590 Kč,Aegean Sky Hotel & Suites,Letecky - Brno,FM
"11.6. - 18.6.
							(8 dní)",Kréta,99820,Electra Tours,Bez stravy,10 790 Kč,Aegean Sky Hotel & Suites,"Letecky - Praha, Brno",FM
"11.6. - 25.6.
							(15 dní)",Kréta,99820,Electra Tours,Bez stravy,14 390 Kč,Aegean Sky Hotel & Suites,Letecky - Praha,FM
"14.6. - 25.6.
							(12 dní)",Kréta,99820,Electra Tours,Bez stravy,13 390 Kč,Aegean Sky Hotel & Suites,Letecky - Praha,FM
"22.7. - 29.7.
							(8 dní)",Korfu,107429,Electra Tours,Snídaně,13 950 Kč,El Greco,Letecky - Praha,FM
"23.7. - 2.8.
							(11 dní)",Korfu,107429,Electra Tours,Snídaně,16 190 Kč,El Greco,Letecky - Praha,FM
"23.7. - 6.8.
							(15 dní)",Korfu,107429,Electra Tours,Snídaně,18 650 Kč,El Greco,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Korfu,107429,Electra Tours,Snídaně,13 950 Kč,El Greco,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Korfu,107429,Electra Tours,Snídaně,16 950 Kč,El Greco,Letecky - Praha,FM
"30.7. - 13.8.
							(15 dní)",Korfu,107429,Electra Tours,Snídaně,18 550 Kč,El Greco,Letecky - Praha,FM
"2.8. - 13.8.
							(12 dní)",Korfu,107429,Electra Tours,Snídaně,16 950 Kč,El Greco,Letecky - Praha,FM
"5.8. - 12.8.
							(8 dní)",Korfu,107429,Electra Tours,Snídaně,13 950 Kč,El Greco,Letecky - Praha,FM
"6.8. - 20.8.
							(15 dní)",Korfu,107429,Electra Tours,Snídaně,18 550 Kč,El Greco,Letecky - Praha,FM
"10.8. - 17.8.
							(8 dní)",Korfu,107429,Electra Tours,Snídaně,13 890 Kč,El Greco,Letecky - Brno,FM
"19.7. - 23.7.
							(5 dní)",Kréta,7691,Electra Tours,Polopenze,11 850 Kč,Aparthotel Sofia Mythos Beach,Letecky - Praha,FM
"20.7. - 3.8.
							(15 dní)",Kréta,7691,Electra Tours,Polopenze,19 390 Kč,Aparthotel Sofia Mythos Beach,Letecky - Brno,FM
"23.7. - 30.7.
							(8 dní)",Kréta,7691,Electra Tours,Polopenze,13 990 Kč,Aparthotel Sofia Mythos Beach,"Letecky - Praha, Brno",FM
"23.7. - 6.8.
							(15 dní)",Kréta,7691,Electra Tours,Polopenze,18 990 Kč,Aparthotel Sofia Mythos Beach,Letecky - Praha,FM
"26.7. - 6.8.
							(12 dní)",Kréta,7691,Electra Tours,Polopenze,17 090 Kč,Aparthotel Sofia Mythos Beach,Letecky - Praha,FM
"27.7. - 30.7.
							(4 dny)",Kréta,7691,Electra Tours,Polopenze,11 150 Kč,Aparthotel Sofia Mythos Beach,Letecky - Praha,Last minute
"27.7. - 10.8.
							(15 dní)",Kréta,7691,Electra Tours,Polopenze,19 350 Kč,Aparthotel Sofia Mythos Beach,Letecky - Brno,FM
"30.7. - 6.8.
							(8 dní)",Kréta,7691,Electra Tours,Polopenze,13 990 Kč,Aparthotel Sofia Mythos Beach,"Letecky - Praha, Brno",FM
"30.7. - 13.8.
							(15 dní)",Kréta,7691,Electra Tours,Polopenze,18 990 Kč,Aparthotel Sofia Mythos Beach,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Kréta,7691,Electra Tours,Polopenze,11 850 Kč,Aparthotel Sofia Mythos Beach,Letecky - Praha,Last minute
"8.7. - 19.7.
							(12 dní)",Korfu,107236,Electra Tours,Bez stravy,14 850 Kč,Apraos Bay,Letecky - Praha,FM
"8.7. - 19.7.
							(12 dní)",Korfu,107236,Electra Tours,Snídaně,14 990 Kč,Apraos Bay,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Korfu,107236,Electra Tours,Snídaně,16 350 Kč,Apraos Bay,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Korfu,107236,Electra Tours,Polopenze,21 150 Kč,Apraos Bay,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Korfu,107236,Electra Tours,Bez stravy,16 450 Kč,Apraos Bay,Letecky - Praha,FM
"12.7. - 23.7.
							(12 dní)",Korfu,107236,Electra Tours,Polopenze,19 150 Kč,Apraos Bay,Letecky - Praha,FM
"12.7. - 23.7.
							(12 dní)",Korfu,107236,Electra Tours,Bez stravy,15 390 Kč,Apraos Bay,Letecky - Praha,FM
"12.7. - 23.7.
							(12 dní)",Korfu,107236,Electra Tours,Snídaně,15 390 Kč,Apraos Bay,Letecky - Praha,FM
"15.7. - 22.7.
							(8 dní)",Korfu,107236,Electra Tours,Bez stravy,12 850 Kč,Apraos Bay,Letecky - Praha,FM
"15.7. - 22.7.
							(8 dní)",Korfu,107236,Electra Tours,Polopenze,15 350 Kč,Apraos Bay,Letecky - Praha,FM
"11.6. - 25.6.
							(15 dní)",Kréta,99718,Electra Tours,Snídaně,23 990 Kč,Alantha Apartments,Letecky - Praha,FM
"11.6. - 25.6.
							(15 dní)",Kréta,99718,Electra Tours,Bez stravy,19 990 Kč,Alantha Apartments,Letecky - Praha,FM
"14.6. - 25.6.
							(12 dní)",Kréta,99718,Electra Tours,Snídaně,21 190 Kč,Alantha Apartments,Letecky - Praha,FM
"14.6. - 25.6.
							(12 dní)",Kréta,99718,Electra Tours,Bez stravy,17 950 Kč,Alantha Apartments,Letecky - Praha,FM
"15.6. - 18.6.
							(4 dny)",Kréta,99718,Electra Tours,Snídaně,11 650 Kč,Alantha Apartments,Letecky - Praha,Last minute
"15.6. - 18.6.
							(4 dny)",Kréta,99718,Electra Tours,Bez stravy,10 850 Kč,Alantha Apartments,Letecky - Praha,Last minute
"15.6. - 29.6.
							(15 dní)",Kréta,99718,Electra Tours,Snídaně,24 550 Kč,Alantha Apartments,Letecky - Brno,FM
"15.6. - 29.6.
							(15 dní)",Kréta,99718,Electra Tours,Bez stravy,20 390 Kč,Alantha Apartments,Letecky - Brno,FM
"18.6. - 25.6.
							(8 dní)",Kréta,99718,Electra Tours,Snídaně,16 250 Kč,Alantha Apartments,"Letecky - Praha, Brno",FM
"18.6. - 25.6.
							(8 dní)",Kréta,99718,Electra Tours,Bez stravy,13 390 Kč,Alantha Apartments,"Letecky - Praha, Brno",FM
"25.7. - 1.8.
							(8 dní)",Rhodos,98594,Electra Tours,Snídaně,12 390 Kč,Sunlight,Letecky - Brno,FM
"25.7. - 1.8.
							(8 dní)",Rhodos,98594,Electra Tours,Bez stravy,11 350 Kč,Sunlight,Letecky - Brno,FM
"27.7. - 30.7.
							(4 dny)",Rhodos,98594,Electra Tours,Snídaně,10 090 Kč,Sunlight,Letecky - Praha,FM
"27.7. - 30.7.
							(4 dny)",Rhodos,98594,Electra Tours,Bez stravy,9 650 Kč,Sunlight,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Rhodos,98594,Electra Tours,Snídaně,10 950 Kč,Sunlight,Letecky - Praha,Last minute
"2.8. - 6.8.
							(5 dní)",Rhodos,98594,Electra Tours,Bez stravy,10 250 Kč,Sunlight,Letecky - Praha,Last minute
"8.8. - 15.8.
							(8 dní)",Rhodos,98594,Electra Tours,Snídaně,14 050 Kč,Sunlight,Letecky - Brno,FM
"8.8. - 15.8.
							(8 dní)",Rhodos,98594,Electra Tours,Bez stravy,12 850 Kč,Sunlight,Letecky - Brno,FM
"10.8. - 13.8.
							(4 dny)",Rhodos,98594,Electra Tours,Snídaně,10 850 Kč,Sunlight,Letecky - Praha,FM
"10.8. - 13.8.
							(4 dny)",Rhodos,98594,Electra Tours,Bez stravy,10 290 Kč,Sunlight,Letecky - Praha,FM
"16.7. - 23.7.
							(8 dní)",Kréta,106445,Electra Tours,Bez stravy,12 350 Kč,Havania Apartments,"Letecky - Praha, Brno",FM
"20.7. - 3.8.
							(15 dní)",Kréta,106445,Electra Tours,Bez stravy,15 950 Kč,Havania Apartments,Letecky - Brno,FM
"17.8. - 31.8.
							(15 dní)",Kréta,106445,Electra Tours,Bez stravy,15 950 Kč,Havania Apartments,Letecky - Brno,FM
"24.8. - 7.9.
							(15 dní)",Kréta,106445,Electra Tours,Bez stravy,15 950 Kč,Havania Apartments,Letecky - Brno,FM
"27.8. - 3.9.
							(8 dní)",Kréta,106445,Electra Tours,Bez stravy,12 350 Kč,Havania Apartments,"Letecky - Praha, Brno",FM
"27.8. - 6.9.
							(11 dní)",Kréta,106445,Electra Tours,Bez stravy,13 950 Kč,Havania Apartments,Letecky - Praha,FM
"27.8. - 10.9.
							(15 dní)",Kréta,106445,Electra Tours,Bez stravy,15 750 Kč,Havania Apartments,Letecky - Praha,FM
"31.8. - 14.9.
							(15 dní)",Kréta,106445,Electra Tours,Bez stravy,15 390 Kč,Havania Apartments,Letecky - Brno,FM
"3.9. - 10.9.
							(8 dní)",Kréta,106445,Electra Tours,Bez stravy,12 350 Kč,Havania Apartments,"Letecky - Praha, Brno",FM
"3.9. - 17.9.
							(15 dní)",Kréta,106445,Electra Tours,Bez stravy,14 790 Kč,Havania Apartments,Letecky - Praha,FM
"19.7. - 23.7.
							(5 dní)",Kréta,105286,Electra Tours,Bez stravy,10 450 Kč,Tasmania Village,Letecky - Praha,FM
"20.7. - 3.8.
							(15 dní)",Kréta,105286,Electra Tours,Bez stravy,15 390 Kč,Tasmania Village,Letecky - Brno,FM
"23.7. - 30.7.
							(8 dní)",Kréta,105286,Electra Tours,Bez stravy,12 150 Kč,Tasmania Village,"Letecky - Praha, Brno",FM
"23.7. - 6.8.
							(15 dní)",Kréta,105286,Electra Tours,Bez stravy,15 490 Kč,Tasmania Village,Letecky - Praha,FM
"26.7. - 6.8.
							(12 dní)",Kréta,105286,Electra Tours,Bez stravy,14 490 Kč,Tasmania Village,Letecky - Praha,FM
"27.7. - 30.7.
							(4 dny)",Kréta,105286,Electra Tours,Bez stravy,10 450 Kč,Tasmania Village,Letecky - Praha,Last minute
"27.7. - 10.8.
							(15 dní)",Kréta,105286,Electra Tours,Bez stravy,15 990 Kč,Tasmania Village,Letecky - Brno,FM
"30.7. - 6.8.
							(8 dní)",Kréta,105286,Electra Tours,Bez stravy,12 350 Kč,Tasmania Village,"Letecky - Praha, Brno",FM
"30.7. - 13.8.
							(15 dní)",Kréta,105286,Electra Tours,Bez stravy,15 750 Kč,Tasmania Village,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Kréta,105286,Electra Tours,Bez stravy,10 890 Kč,Tasmania Village,Letecky - Praha,Last minute
"12.7. - 23.7.
							(12 dní)",Korfu,104048,Electra Tours,Polopenze,46 550 Kč,Corfu Palace,Letecky - Praha,FM
"12.7. - 23.7.
							(12 dní)",Korfu,104048,Electra Tours,Snídaně,38 450 Kč,Corfu Palace,Letecky - Praha,FM
"15.7. - 22.7.
							(8 dní)",Korfu,104048,Electra Tours,Snídaně,27 290 Kč,Corfu Palace,Letecky - Praha,FM
"15.7. - 22.7.
							(8 dní)",Korfu,104048,Electra Tours,Polopenze,32 350 Kč,Corfu Palace,Letecky - Praha,FM
"16.7. - 30.7.
							(15 dní)",Korfu,104048,Electra Tours,Polopenze,56 250 Kč,Corfu Palace,Letecky - Praha,FM
"16.7. - 30.7.
							(15 dní)",Korfu,104048,Electra Tours,Snídaně,45 890 Kč,Corfu Palace,Letecky - Praha,FM
"20.7. - 27.7.
							(8 dní)",Korfu,104048,Electra Tours,Polopenze,32 050 Kč,Corfu Palace,Letecky - Brno,FM
"20.7. - 27.7.
							(8 dní)",Korfu,104048,Electra Tours,Snídaně,27 050 Kč,Corfu Palace,Letecky - Brno,FM
"20.7. - 30.7.
							(11 dní)",Korfu,104048,Electra Tours,Polopenze,43 150 Kč,Corfu Palace,Letecky - Praha,FM
"20.7. - 30.7.
							(11 dní)",Korfu,104048,Electra Tours,Snídaně,35 750 Kč,Corfu Palace,Letecky - Praha,FM
"29.6. - 6.7.
							(8 dní)",Korfu,100416,Electra Tours,Snídaně,15 090 Kč,Paradise Inn,Letecky - Brno,FM
"29.6. - 6.7.
							(8 dní)",Korfu,100416,Electra Tours,Polopenze,17 750 Kč,Paradise Inn,Letecky - Brno,FM
"1.7. - 8.7.
							(8 dní)",Korfu,100416,Electra Tours,Snídaně,15 450 Kč,Paradise Inn,Letecky - Praha,FM
"1.7. - 8.7.
							(8 dní)",Korfu,100416,Electra Tours,Polopenze,17 990 Kč,Paradise Inn,Letecky - Praha,FM
"8.7. - 15.7.
							(8 dní)",Korfu,100416,Electra Tours,Snídaně,15 890 Kč,Paradise Inn,Letecky - Praha,FM
"8.7. - 15.7.
							(8 dní)",Korfu,100416,Electra Tours,Polopenze,18 490 Kč,Paradise Inn,Letecky - Praha,FM
"8.7. - 19.7.
							(12 dní)",Korfu,100416,Electra Tours,Snídaně,20 690 Kč,Paradise Inn,Letecky - Praha,FM
"8.7. - 19.7.
							(12 dní)",Korfu,100416,Electra Tours,Polopenze,24 890 Kč,Paradise Inn,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Korfu,100416,Electra Tours,Polopenze,29 190 Kč,Paradise Inn,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Korfu,100416,Electra Tours,Snídaně,23 850 Kč,Paradise Inn,Letecky - Praha,FM
"17.8. - 31.8.
							(15 dní)",Kréta,105111,Electra Tours,Snídaně,32 090 Kč,Angela Suites,Letecky - Brno,FM
"17.8. - 31.8.
							(15 dní)",Kréta,105111,Electra Tours,Polopenze,36 250 Kč,Angela Suites,Letecky - Brno,FM
"20.8. - 27.8.
							(8 dní)",Kréta,105111,Electra Tours,Snídaně,20 350 Kč,Angela Suites,"Letecky - Praha, Brno",FM
"20.8. - 27.8.
							(8 dní)",Kréta,105111,Electra Tours,Polopenze,22 350 Kč,Angela Suites,"Letecky - Praha, Brno",FM
"20.8. - 3.9.
							(15 dní)",Kréta,105111,Electra Tours,Snídaně,37 750 Kč,Angela Suites,Letecky - Praha,FM
"20.8. - 3.9.
							(15 dní)",Kréta,105111,Electra Tours,Polopenze,41 750 Kč,Angela Suites,Letecky - Praha,FM
"24.8. - 27.8.
							(4 dny)",Kréta,105111,Electra Tours,Polopenze,14 690 Kč,Angela Suites,Letecky - Praha,Last minute
"24.8. - 27.8.
							(4 dny)",Kréta,105111,Electra Tours,Snídaně,13 850 Kč,Angela Suites,Letecky - Praha,Last minute
"24.8. - 7.9.
							(15 dní)",Kréta,105111,Electra Tours,Polopenze,41 990 Kč,Angela Suites,Letecky - Brno,FM
"24.8. - 7.9.
							(15 dní)",Kréta,105111,Electra Tours,Snídaně,37 850 Kč,Angela Suites,Letecky - Brno,FM
"3.6. - 10.6.
							(8 dní)",Rhodos,103897,Electra Tours,All Inclusive,15 190 Kč,Eagles Nest,Letecky - Praha,FM
"3.6. - 10.6.
							(8 dní)",Rhodos,103897,Electra Tours,Snídaně,14 190 Kč,Eagles Nest,Letecky - Praha,FM
"6.6. - 13.6.
							(8 dní)",Rhodos,103897,Electra Tours,Snídaně,14 950 Kč,Eagles Nest,Letecky - Brno,FM
"6.6. - 13.6.
							(8 dní)",Rhodos,103897,Electra Tours,All Inclusive,15 950 Kč,Eagles Nest,Letecky - Brno,FM
"7.6. - 11.6.
							(5 dní)",Rhodos,103897,Electra Tours,All Inclusive,12 550 Kč,Eagles Nest,Letecky - Praha,FM
"7.6. - 11.6.
							(5 dní)",Rhodos,103897,Electra Tours,Snídaně,11 950 Kč,Eagles Nest,Letecky - Praha,FM
"10.6. - 17.6.
							(8 dní)",Rhodos,103897,Electra Tours,All Inclusive,15 250 Kč,Eagles Nest,Letecky - Praha,FM
"10.6. - 17.6.
							(8 dní)",Rhodos,103897,Electra Tours,Snídaně,14 390 Kč,Eagles Nest,Letecky - Praha,FM
"10.6. - 21.6.
							(12 dní)",Rhodos,103897,Electra Tours,All Inclusive,19 790 Kč,Eagles Nest,Letecky - Praha,FM
"10.6. - 21.6.
							(12 dní)",Rhodos,103897,Electra Tours,Snídaně,18 150 Kč,Eagles Nest,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Rhodos,83718,Electra Tours,Snídaně,18 490 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Rhodos,83718,Electra Tours,Plná penze,23 250 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Rhodos,83718,Electra Tours,Polopenze,20 850 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Rhodos,83718,Electra Tours,All Inclusive,25 650 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"5.8. - 12.8.
							(8 dní)",Rhodos,83718,Electra Tours,Polopenze,29 990 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"5.8. - 12.8.
							(8 dní)",Rhodos,83718,Electra Tours,Plná penze,34 050 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
